1676 646 24
656 0 69
756 1804 772
110 0 60
969 2906 201
658 621 617
937 703 715
0 789 805
980 2025 996
18128 18101 18254
1923 860 1862
0 857 878
956 0 188
1616 2811 657
788 20 683
890 1550 876
1984 1968 457
0 1209 572
86 487 0
15 128 0
669 75 935
3730 3751 18126
1098 988 1290
1 1690 2852
542 1139 343
0 18338 60
414 412 447
38 1670 641
590 1666 38
581 1585 1560
3752 2587 17669
493 0 18206
1865 724 1297
0 650 18385
1230 2264 1220
5050 3964 3791
375 1638 590
29 28 0
573 1623 414
18378 1602 1361
0 1313 1379
0 673 456
1204 2236 1188
0 411 45
417 44 817
0 418 438
685 1734 342
0 360 825
4177 2502 3059
276 273 1599
1488 2821 994
0 437 411
286 1300 2340
259 256 0
835 1884 854
654 648 1712
166 970 1576
1215 1231 285
619 1678 625
26 2842 4
656 664 0
308 1827 1811
0 1562 644
647 2624 1584
4743 5869 2584
611 339 994
2164 1119 1136
619 611 1071
1694 2 637
485 2208 1111
2151 1104 1119
0 1100 1148
0 1332 1331
2188 297 830
21 0 682
146 0 216
0 727 773
0 839 857
0 893 910
0 910 922
0 922 934
989 0 712
1005 0 989
18324 2589 2574
4230 3106 2027
2154 19 1177
1977 1121 1138
2112 1105 1121
2122 1073 1087
2106 1057 1073
2090 1039 1057
2073 1023 1039
1996 991 1009
853 975 991
1959 963 975
1178 929 945
1960 118 929
1950 135 118
672 871 885
1903 855 871
1882 831 845
1866 815 831
1850 799 815
1814 769 785
1800 753 769
1774 721 127
113 494 1605
943 1964 960
1388 2414 568
617 4 1679
2095 3237 2111
540 113 1406
112 0 107
135 119 0
0 472 1210
515 0 427
1804 1785 1819
97 98 0
1933 885 114
1133 213 974
921 0 798
854 1902 870
804 1852 820
772 1819 787
1762 705 721
1732 683 693
503 106 0
684 671 20
1964 3142 2010
671 132 0
708 707 723
130 819 488
488 931 504
1719 693 705
98 114 0
200 0 146
765 0 782
1575 858 2944
0 156 144
143 0 200
682 0 143
860 0 197
141 140 933
206 139 203
1058 1389 2112
136 76 877
4237 1997 3121
