1172 17 2966
3791 5953 3750
0 2021 2075
1306 1044 2864
37340 1353 37100
37338 2403 37112
3494 36196 36307
487 485 3476
485 1801 1865
0 164 1001
36151 36186 36150
47 1893 1008
2766 101 988
2768 117 986
2771 937 1313
0 1205 1204
1 0 1315
1745 1897 2373
421 4443 37123
442 1451 3170
1170 492 2950
0 86 1093
83 163 0
37748 1894 37067
37360 2780 4970
36290 4497 4136
0 1255 1202
2915 1203 85
1759 487 3293
2011 3663 1964
36308 37269 36311
1168 837 2948
2902 1183 55
2901 2768 2836
2327 2831 1121
36294 4483 4138
0 1263 1206
2913 1207 101
0 102 1077
1586 1665 5119
2903 1227 362
0 2059 1974
2770 85 984
113 37372 38069
2382 907 4476
1993 1975 2108
0 1363 12
929 993 2876
146 975 2858
1137 0 38068
1614 602 1632
1658 3273 1672
0 2193 2207
2306 0 2290
1045 33 0
1292 1184 1299
36155 2336 37069
1875 0 1858
1173 37775 2682
515 0 2231
551 2535 984
7769 5912 5929
987 0 1319
70 149 0
2837 4574 2958
1184 2481 125
1439 3138 3122
5183 7292 7128
1672 3381 1686
1188 2334 64
4301 2583 1150
505 0 945
1120 2557 551
2762 135 1151
4801 2579 4935
2347 2835 850
4307 2346 1170
4242 2690 2763
7304 5102 4574
162 1194 1289
37342 2409 37104
37359 151 1116
1190 2338 23
4656 1353 4535
28 0 43
1118 2402 22
2808 122 1149
4799 2581 4937
2329 2833 858
4309 2328 1168
375 379 1682
4671 2702 4545
844 1147 2703
5692 342 2635
2364 0 835
37361 993 1266
1193 3021 1090
108 977 2718
4653 4090 2728
4666 2403 4539
38 0 13
1122 2408 39
2952 5114 2483
6883 4835 9188
0 763 2219
0 1746 1852
0 1805 1788
866 0 98
2917 1221 186
1074 975 1010
2973 2576 1309
852 1157 2705
2606 37768 44
978 188 235
2516 906 37156
187 4966 37363
1214 0 14
2718 4841 2711
0 425 1361
0 605 952
886 0 866
0 87 169
2778 2705 2779
37336 933 37098
66 219 0
6346 1009 36229
1566 3275 1584
1011 953 2707
37352 186 2774
2873 4739 2557
36149 4451 822
2209 0 2195
2057 0 2069
37542 6576 4960
0 74 941
5166 5173 7366
1276 4492 2393
4941 4625 1086
0 148 227
0 156 1059
1456 1503 0
37371 195 990
1111 4474 37482
1299 4091 1340
1127 37336 37508
0 49 1075
931 195 2860
2760 139 1143
2975 1151 64
37369 4958 4750
1320 0 82
0 1358 38072
1070 2904 1210
860 1145 2701
37332 2702 37108
140 560 1651
2985 1157 1241
1289 4103 1338
1117 37330 37506
2540 2929 36385
0 220 1005
1338 1193 80
2979 1149 23
2348 10 1296
2989 1147 1239
1735 1435 1601
1682 1461 4169
1282 4486 2405
122 2776 37175
4028 4230 4231
37548 4962 37541
0 207 1015
4869 1346 2541
6377 4135 4544
1240 4494 2407
37281 37080 37316
1573 3261 1561
1881 3490 759
363 1381 1500
5000 6984 9196
4015 4325 754
1322 1333 0
2991 1145 1237
277 5066 3007
37355 221 1130
109 0 129
1081 2783 116
114 2723 2719
6318 6319 4547
37485 37467 907
2476 6757 2935
230 2934 1152
213 2623 651
218 1331 0
147 0 142
5183 5387 5328
0 1059 1042
0 236 319
3725 3709 646
917 1155 1064
4548 5290 3064
6748 6826 5121
0 544 548
1317 0 213
573 5003 4727
1324 0 208
1098 172 1284
37351 206 1132
1071 4018 6722
228 1110 0
4550 9281 10695
910 6308 36286
193 204 1012
1293 4101 1330
1133 37328 37512
2544 2933 36383
1114 2944 1158
1186 277 194
2977 1143 125
2479 161 1286
1326 0 185
2642 279 913
253 710 0
2486 6763 2947
37326 2700 37102
4615 6744 2380
139 2786 37177
2987 210 898
2542 232 36387
0 1291 192
292 997 2911
4235 229 4724
1097 4964 37353
2624 1065 260
0 114 1018
1065 2897 198
967 0 1027
3154 5482 3129
1646 1854 792
2062 1986 1998
925 2473 2332
2990 4724 2529
2482 6769 2953
265 2885 1294
299 2946 1154
6499 829 3070
1683 3120 1535
2271 2270 3966
2654 1647 1261
786 2107 767
2802 4627 4684
2477 5080 2526
1625 223 951
2925 1115 1110
1578 1657 1595
1303 0 1063
37766 261 2734
865 0 1034
3094 1420 360
999 234 0
1062 38070 257
290 639 678
0 1110 311
957 0 963
244 0 305
3484 1782 1798
1854 3395 1546
0 1179 608
0 2095 654
3498 1798 1814
3367 1750 1766
1225 36463 37120
1827 0 1875
590 3235 1551
2918 276 1159
0 275 289
218 2927 184
1208 0 683
222 963 0
2650 734 904
1365 4120 1364
1554 1539 1415
677 1794 3521
4276 5015 2672
4044 4232 4233
3375 3552 1891
2926 2527 4807
892 3195 1370
276 2796 37187
0 661 262
1048 4124 1555
0 231 1291
0 962 2565
1068 2878 1069
690 1786 323
1873 1857 2751
1539 691 3321
678 2659 671
0 1295 245
37531 6850 7045
2145 3833 2157
1935 4741 2651
0 1810 982
0 1652 1692
37357 265 842
1811 2641 1922
3097 2374 5051
2528 2924 36377
0 682 956
0 956 962
263 2798 37173
4444 2375 2496
1063 0 327
2106 2155 0
37348 1693 36464
4980 2806 2469
1733 1979 1717
2636 37348 701
198 2740 1036
0 321 725
320 1376 1432
1856 1966 3643
0 295 879
1761 3447 1749
741 734 883
917 2803 37189
37364 313 2752
37555 9117 6949
6284 6393 1565
0 1057 1047
2753 1068 2795
660 3405 5626
3156 3174 5338
36486 8619 6194
811 3095 1378
351 3395 1646
0 731 1637
3127 3185 694
1174 0 1693
1161 2962 1160
812 3287 787
7623 5624 94
0 820 344
343 1594 811
0 1395 819
0 819 820
5338 5426 5259
790 1899 0
1755 792 3425
359 3167 363
1656 336 0
0 1416 1395
36285 6170 6720
6255 7565 1617
1420 1437 0
1436 1705 359
358 1404 0
806 1601 357
356 350 0
805 259 1435
364 0 967
41 0 856
350 179 0
919 361 2654
1965 1995 1949
2584 0 1137
0 884 1821
0 1852 1805
0 1788 1714
1763 1481 1747
1747 3432 1731
1731 1887 1715
7677 9944 5607
1516 807 0
377 0 91
1715 3355 1699
885 375 1853
0 1549 1455
91 0 800
820 1639 1594
0 2161 2177
0 2207 2223
0 2141 2161
0 2223 2278
0 2125 2141
389 3891 390
0 2109 2125
10330 8844 6713
0 2282 386
0 386 2217
0 2217 2201
0 2201 2185
0 2185 2169
0 2169 2149
0 2149 2131
0 2131 2115
0 2115 2099
0 2099 2052
2217 2305 3951
2065 2184 2053
2053 2216 2041
896 0 469
2025 406 2011
2131 3843 3821
6198 4191 1836
3641 403 3729
1981 2632 1965
1821 3594 2431
1933 3627 1917
3611 5845 3627
2041 2514 2025
3036 848 1176
6147 36451 3828
3621 0 467
1942 0 1694
1958 0 1942
6361 6335 3846
0 1958 419
1975 418 3713
2353 0 1559
464 19 37079
0 2006 2059
37165 0 2433
1654 0 2363
119 1222 2980
3525 0 1844
5330 6334 4596
1844 0 1829
0 1790 1807
0 1774 1790
2358 1425 3108
0 1742 1752
1710 0 1654
7532 2384 6260
1742 0 1726
0 1752 1774
483 476 3135
1543 0 1557
3457 0 3428
3080 1602 2432
3265 4069 5463
1470 0 20
1471 465 480
470 0 458
1785 37164 2433
1540 0 1524
1576 0 1558
1524 0 1508
2560 37162 1861
1508 0 1488
1403 0 1592
838 5943 4061
1801 1817 1848
1466 0 478
2045 0 2057
1817 1864 3560
1525 1577 1627
444 474 3080
1602 1446 5129
478 0 466
476 489 3247
486 468 1446
3238 1450 915
36139 4503 421
466 0 443
1665 460 465
2020 414 3603
462 0 477
3489 402 3457
471 444 1375
473 0 470
1642 480 1374
1374 471 1610
458 0 479
3462 4774 1526
437 0 461
468 1412 3134
1586 454 460
474 486 1602
443 0 472
3334 5365 482
481 3148 3170
1571 0 437
3108 5298 5443
8 0 9
479 0 462
29 0 8
1618 1393 3312
461 0 1619
37166 3722 897
1393 1634 3318
21 0 1313
0 2101 2068
36430 0 2519
7101 2432 5129
1696 2359 1680
1758 0 1769
937 5309 5188
1744 0 1758
3326 2587 5528
36141 4463 3494
5996 3932 1991
1928 0 504
1944 3638 503
2867 826 72
0 2117 2101
5946 7893 3880
2012 0 869
1945 3149 5947
2150 0 2166
2166 0 2182
2069 0 2084
7923 3836 6680
516 0 515
514 60 3871
2056 514 3807
2298 1957 3914
2127 0 2111
3649 522 3633
3633 0 1924
0 2627 2556
1956 0 519
7778 5781 5703
2162 1956 3649
1972 0 1956
1990 0 1972
2008 0 1990
2023 0 2008
2039 0 2023
2077 0 2060
2093 0 2077
2111 0 2093
2143 0 2127
2163 0 2143
2179 0 2163
2195 0 2179
2243 0 2225
2323 3933 3991
0 2202 2170
2247 0 2273
0 1874 544
1584 3291 1598
587 588 567
541 2491 203
8728 11436 9076
944 550 36410
0 548 605
547 203 1739
1842 0 1826
6212 546 2583
0 73 61
1826 0 1812
1686 881 1702
1632 3092 1648
559 3200 3182
1551 3253 1566
1815 1644 1650
5616 3392 3406
555 1484 1502
0 561 156
560 946 1767
3101 1448 1468
1585 1428 1448
1469 1396 1410
1537 570 1396
974 582 570
543 1406 0
1418 3103 586
10774 36569 10847
565 566 0
0 618 1179
0 654 632
575 2800 205
2183 4416 3427
1042 573 1043
635 2136 2146
578 2237 0
2205 2214 577
3682 5914 3741
5261 3123 3138
1382 968 587
566 586 0
1429 1456 0
7145 5434 5468
11783 9826 7547
568 1382 582
581 543 0
598 543 591
600 3217 590
589 274 0
3165 588 968
593 0 1687
1796 594 592
595 0 593
3411 1673 594
3350 5432 7433
3201 5247 7132
5152 900 588
3290 5493 5469
1485 589 0
1406 1449 0
1407 51 3311
9271 7241 5453
5716 3498 3514
120 547 1581
3322 1612 1628
1707 1580 1596
268 2756 1012
3307 1650 1660
3366 1660 1676
3392 1690 1706
3406 1706 1722
3422 1722 1738
2121 2030 2047
3470 1766 1782
617 1024 2638
0 616 1242
1164 2732 571
37533 1043 1268
1411 4520 3451
3682 2078 2094
3793 2094 2104
2210 2104 2120
2227 2120 2136
3840 2146 2164
3142 2164 2181
3850 2181 2197
0 2071 2086
1367 954 1921
3388 5647 3222
1778 3502 3504
572 2165 954
7588 9988 8537
643 1967 638
576 3841 3855
3087 1415 5441
1872 2033 3733
634 2226 37399
2658 2643 262
5670 5659 6633
1891 1840 0
2129 1939 2145
5543 634 4409
2204 2197 2211
3328 5544 3374
199 2014 2030
3605 1970 1986
3622 1920 1938
1225 4552 36463
2113 3767 2129
193 4460 2852
3574 1878 1888
3725 4994 3762
269 2180 572
0 2003 1953
4882 4404 4633
2274 3993 2215
2157 3845 2173
1988 2016 2113
